Blue,Green,Red,NIR,SWIR-1,SWIR-2,Landcover
0.1046,0.1228,0.1332,0.164,0.212,0.1951,50
0.1266,0.1366,0.1392,0.1748,0.1973,0.1813,50
0.0944,0.1044,0.1036,0.181,0.1656,0.135,50
0.1044,0.1194,0.1294,0.157,0.1912,0.1784,50
0.1039,0.1315,0.1389,0.2354,0.2422,0.20885,50
0.0969,0.1152,0.123,0.1926,0.2172,0.1873,50
0.0714,0.0891,0.1009,0.125,0.165,0.1563,50
0.0953,0.1069,0.1114,0.1477,0.2092,0.20075,50
0.0576,0.06075,0.0704,0.0856,0.13915,0.13305,50
0.1076,0.124,0.1276,0.2128,0.2325,0.2002,50
0.1902,0.2191,0.2229,0.2896,0.288,0.2298,50
0.1272,0.1432,0.1489,0.185,0.19985,0.18405,50
0.1338,0.1702,0.1946,0.2294,0.286,0.2635,50
0.0806,0.1036,0.1086,0.1648,0.1758,0.1533,50
0.0885,0.0975,0.1022,0.1388,0.1835,0.1586,50
0.075,0.0919,0.0969,0.1534,0.1846,0.1636,50
0.0671,0.0826,0.0827,0.186,0.187,0.12765,50
0.0986,0.1005,0.1064,0.113,0.0985,0.0811,50
0.0906,0.1023,0.1254,0.147,0.1682,0.141,50
0.1491,0.1737,0.1979,0.2163,0.3517,0.38535,50
0.1094,0.1252,0.1314,0.186,0.1962,0.1768,50
0.0719,0.0882,0.10005,0.1672,0.20465,0.1688,50
0.0997,0.1084,0.1104,0.1936,0.1984,0.1652,50
0.1112,0.1428,0.1648,0.2598,0.2929,0.2498,50
0.082,0.0971,0.0956,0.2128,0.181,0.1225,50
0.0608,0.0736,0.0929,0.1494,0.163,0.1356,50
0.1254,0.1478,0.1638,0.2298,0.2355,0.2143,50
0.09865,0.1148,0.1236,0.1743,0.21805,0.201,50
0.0955,0.1082,0.1208,0.1702,0.1967,0.1877,50
0.2426,0.2244,0.2206,0.288,0.4214,0.399,50
0.09745,0.1162,0.1235,0.1727,0.206,0.18445,50
0.0906,0.1049,0.1151,0.1352,0.1692,0.1565,50
0.1066,0.1248,0.1332,0.1768,0.22445,0.19925,50
0.0865,0.1004,0.1038,0.1912,0.1946,0.1593,50
0.1288,0.1484,0.1632,0.209,0.2211,0.1966,50
0.1446,0.1597,0.1829,0.1989,0.19295,0.18125,50
0.0722,0.0949,0.1016,0.2044,0.1993,0.1535,50
0.1005,0.1224,0.1357,0.1925,0.2081,0.17145,50
0.1382,0.141,0.1434,0.2402,0.1959,0.1649,50
0.0897,0.1042,0.1112,0.1772,0.2088,0.185,50
0.09085,0.1107,0.1105,0.2101,0.2053,0.17605,50
0.1138,0.0966,0.0877,0.1568,0.2426,0.2516,50
0.1001,0.1176,0.1252,0.178,0.1906,0.1357,50
0.1032,0.1172,0.124,0.1488,0.1897,0.181,50
0.0971,0.09875,0.1045,0.1404,0.18205,0.1689,50
0.09225,0.1046,0.1083,0.1621,0.18395,0.16825,50
0.0991,0.1104,0.1182,0.148,0.2269,0.1974,50
0.09395,0.1096,0.1197,0.1864,0.1912,0.16305,50
0.1116,0.1238,0.1378,0.178,0.2042,0.1809,50
0.1262,0.1494,0.1472,0.2634,0.2387,0.2063,50
0.0921,0.1001,0.1144,0.1354,0.1863,0.1723,50
0.07215,0.0944,0.10035,0.1987,0.19895,0.16585,50
0.0573,0.0729,0.06985,0.1801,0.17855,0.1387,50
0.094,0.1154,0.1282,0.1714,0.1867,0.166,50
0.09365,0.1078,0.1098,0.1919,0.2525,0.2042,50
0.1079,0.1322,0.1488,0.1888,0.2615,0.23225,50
0.0744,0.1008,0.1218,0.1784,0.1978,0.1576,50
0.1138,0.1388,0.165,0.2314,0.2411,0.203,50
0.112,0.1232,0.1324,0.1658,0.1933,0.1782,50
0.0549,0.0603,0.0751,0.0855,0.0879,0.0912,50
0.1178,0.1268,0.14,0.193,0.2139,0.1837,50
0.1165,0.1373,0.1539,0.197,0.24025,0.22005,50
0.1108,0.1244,0.1424,0.1736,0.1865,0.1726,50
0.1606,0.1894,0.2022,0.289,0.2203,0.19,50
0.0781,0.0874,0.0883,0.1294,0.1513,0.1404,50
0.1182,0.1358,0.1498,0.1832,0.2091,0.1954,50
0.1266,0.1368,0.1558,0.1782,0.2417,0.234,50
0.0823,0.104,0.1062,0.202,0.207,0.1745,50
0.1226,0.1328,0.1362,0.1902,0.2002,0.1664,50
0.0645,0.0744,0.0632,0.1852,0.1481,0.1007,50
0.0947,0.1096,0.136,0.14,0.1313,0.1162,50
0.0802,0.0857,0.0812,0.1516,0.1285,0.1039,50
0.0677,0.0941,0.1126,0.2076,0.2287,0.183,50
0.1146,0.1314,0.145,0.1998,0.2041,0.1778,50
0.1054,0.124,0.1366,0.1628,0.2149,0.198,50
0.1086,0.1188,0.1244,0.1568,0.21,0.1905,50
0.1137,0.1324,0.1897,0.2076,0.2951,0.3079,50
0.0966,0.108,0.115,0.1896,0.2442,0.186,50
0.127,0.1457,0.1583,0.1958,0.21455,0.19775,50
0.0648,0.07205,0.07215,0.09875,0.0957,0.0851,50
0.095,0.1172,0.1319,0.1863,0.24765,0.22735,50
0.1436,0.192,0.2408,0.3002,0.3264,0.2806,50
0.09505,0.1106,0.121,0.1548,0.1483,0.133,50
0.1,0.1097,0.113,0.1906,0.19425,0.14865,50
0.103,0.1154,0.1224,0.1824,0.2118,0.192,50
0.08405,0.1045,0.1198,0.2085,0.2225,0.18375,50
0.0935,0.1136,0.133,0.148,0.1547,0.1515,50
0.0884,0.1125,0.1278,0.1856,0.19895,0.17975,50
0.0838,0.0861,0.0795,0.1172,0.1546,0.1285,50
0.1347,0.1755,0.2144,0.2948,0.27225,0.21955,50
0.1204,0.138,0.1546,0.1772,0.1844,0.1834,50
0.1988,0.2222,0.2612,0.2722,0.3405,0.338,50
0.07435,0.096,0.103,0.1927,0.2153,0.1699,50
0.07785,0.0921,0.1024,0.1626,0.23195,0.19425,50
0.0821,0.098,0.1126,0.1284,0.1873,0.1883,50
0.0966,0.1194,0.1294,0.2534,0.2206,0.173,50
0.0787,0.0917,0.0985,0.1762,0.1932,0.1547,50
0.0682,0.07155,0.07455,0.10285,0.1086,0.08885,50
0.0584,0.0653,0.0603,0.1228,0.1102,0.0833,50
0.1048,0.1294,0.1452,0.2186,0.2236,0.1801,50
0.1288,0.141,0.1588,0.208,0.2129,0.1983,50
0.0857,0.106,0.127,0.1722,0.1827,0.1531,50
0.0805,0.09845,0.09705,0.1803,0.17775,0.12055,50
0.1111,0.1307,0.1345,0.1833,0.1766,0.14975,50
0.10305,0.1125,0.1275,0.1319,0.1306,0.1212,50
0.0861,0.1038,0.1064,0.1566,0.1941,0.1647,50
0.0812,0.1007,0.1132,0.2032,0.2369,0.1679,50
0.0888,0.1302,0.1786,0.2596,0.3427,0.2868,50
0.1512,0.1804,0.2004,0.2326,0.2952,0.309,50
0.1373,0.1545,0.171,0.1986,0.23335,0.2161,50
0.1277,0.1398,0.1538,0.1781,0.2687,0.2674,50
0.1099,0.1263,0.138,0.1753,0.21135,0.1848,50
0.1604,0.1644,0.1808,0.2188,0.2291,0.2145,50
0.0754,0.1004,0.1095,0.2461,0.24235,0.18455,50
0.1066,0.1284,0.1418,0.2098,0.2067,0.1732,50
0.0776,0.094,0.0924,0.1528,0.1744,0.1364,50
0.09455,0.1116,0.1202,0.1844,0.19495,0.1586,50
0.1372,0.1346,0.1364,0.2116,0.2478,0.2229,50
0.1186,0.1514,0.1825,0.214,0.2544,0.21835,50
0.0914,0.1126,0.136,0.235,0.2663,0.2238,50
0.1418,0.1664,0.177,0.2144,0.2069,0.1876,50
0.1048,0.1276,0.1294,0.2254,0.2202,0.1841,50
0.1001,0.1222,0.136,0.1711,0.22615,0.20085,50
0.0755,0.0941,0.0935,0.2184,0.2645,0.1708,50
0.10345,0.1151,0.126,0.1475,0.19655,0.185,50
0.0935,0.1016,0.0986,0.1968,0.2064,0.1864,50
0.0915,0.1184,0.1122,0.254,0.2267,0.1942,50
0.1128,0.1206,0.144,0.1736,0.2157,0.2001,50
0.0828,0.105,0.1114,0.2196,0.2062,0.16065,50
0.0943,0.107,0.1254,0.1278,0.1189,0.1153,50
0.09305,0.1158,0.1338,0.2033,0.2198,0.18375,50
0.1262,0.1464,0.1566,0.1902,0.2101,0.1982,50
0.0874,0.1132,0.124,0.2282,0.2454,0.1945,50
0.122,0.1416,0.1536,0.205,0.2224,0.1905,50
0.0855,0.1032,0.1017,0.2612,0.2398,0.1933,50
0.074,0.0977,0.105,0.2504,0.2326,0.1881,50
0.1294,0.1494,0.1648,0.1916,0.2206,0.2032,50
0.1189,0.135,0.1333,0.2311,0.21815,0.17905,50
0.0854,0.1122,0.1256,0.226,0.2573,0.2095,50
0.0952,0.1032,0.1204,0.155,0.181,0.1486,50
0.1034,0.1156,0.133,0.1906,0.2206,0.1868,50
0.125,0.1417,0.1476,0.2017,0.20845,0.17735,50
0.08745,0.1078,0.1283,0.1392,0.15565,0.14965,50
0.09825,0.1133,0.1203,0.1801,0.1973,0.16945,50
0.0992,0.1132,0.1094,0.2574,0.2331,0.1787,50
0.0904,0.1042,0.1176,0.154,0.1797,0.1519,50
0.1194,0.1426,0.149,0.2168,0.2218,0.1983,50
0.1098,0.1266,0.1348,0.1962,0.2195,0.1845,50
0.0629,0.0751,0.0719,0.1702,0.1516,0.1136,50
0.1268,0.1348,0.1379,0.2058,0.20815,0.19245,50
0.116,0.1346,0.1462,0.2238,0.2044,0.1658,50
0.0915,0.116,0.1262,0.2414,0.2536,0.2006,50
0.121,0.138,0.1576,0.171,0.1828,0.1672,50
0.123,0.142,0.151,0.1896,0.2144,0.1852,50
0.0861,0.0982,0.1,0.1822,0.1944,0.1673,50
0.1108,0.1256,0.1262,0.177,0.182,0.1498,50
0.084,0.112,0.116,0.167,0.2257,0.2031,50
0.1252,0.1418,0.1406,0.1938,0.2131,0.1764,50
0.08,0.0896,0.0969,0.129,0.1737,0.1718,50
0.1077,0.126,0.1367,0.1886,0.23385,0.2037,50
0.1006,0.112,0.117,0.1766,0.1776,0.1469,50
0.0636,0.07895,0.08695,0.1368,0.1819,0.16335,50
0.1105,0.1205,0.1303,0.1693,0.22225,0.1965,50
0.1004,0.1312,0.1534,0.254,0.2498,0.2111,50
0.0809,0.104,0.118,0.2472,0.2214,0.1674,50
0.0678,0.0811,0.0696,0.1322,0.1291,0.1139,50
0.0686,0.0873,0.0994,0.19,0.2641,0.1771,50
0.0792,0.096,0.0942,0.2332,0.2019,0.1466,50
0.05605,0.0646,0.0766,0.09825,0.1673,0.17245,50
0.0941,0.1092,0.1196,0.144,0.1782,0.1669,50
0.1023,0.1194,0.1266,0.17,0.2171,0.1937,50
0.0848,0.1068,0.115,0.2162,0.24165,0.19585,50
0.1156,0.1256,0.14,0.183,0.2178,0.1993,50
0.0507,0.0739,0.0627,0.2504,0.1955,0.1446,50
0.1118,0.1272,0.135,0.1814,0.2129,0.1915,50
0.1297,0.1547,0.1661,0.2142,0.22475,0.2046,50
0.09305,0.1164,0.128,0.1982,0.1905,0.1651,50
0.136,0.1558,0.1575,0.2722,0.2174,0.1657,50
0.1042,0.1184,0.1248,0.1848,0.2367,0.1914,50
0.09805,0.105,0.1155,0.1681,0.19565,0.1637,50
0.0692,0.0816,0.0846,0.1548,0.168,0.1155,50
0.1396,0.1566,0.1682,0.2132,0.2458,0.2178,50
0.0935,0.1172,0.1178,0.191,0.1984,0.1636,50
0.1202,0.1362,0.1506,0.191,0.2059,0.1902,50
0.06875,0.08805,0.09485,0.1785,0.17275,0.12795,50
0.07185,0.0791,0.0921,0.1281,0.18835,0.15945,50
0.1023,0.1164,0.1224,0.1732,0.1639,0.141,50
0.0943,0.1034,0.1108,0.183,0.1992,0.1729,50
0.0867,0.104,0.1191,0.1654,0.1857,0.1541,50
0.0904,0.1044,0.115,0.135,0.2038,0.196,50
0.0787,0.0891,0.10155,0.1156,0.1551,0.1472,50
0.0844,0.1086,0.118,0.2006,0.209,0.1865,50
0.0848,0.1088,0.1044,0.2418,0.2199,0.1821,50
0.0546,0.0607,0.0697,0.0717,0.0833,0.079,50
0.0802,0.1022,0.1042,0.1678,0.1921,0.1633,50
0.0553,0.05605,0.06585,0.072,0.1228,0.1317,50
0.0782,0.0947,0.1042,0.1676,0.1958,0.1345,50
0.1026,0.1316,0.152,0.2142,0.2364,0.1924,50
0.1074,0.1138,0.1232,0.1544,0.2582,0.2427,50
0.0897,0.1016,0.107,0.1646,0.1756,0.1497,50
0.0647,0.0674,0.0653,0.0619,0.0721,0.0692,50
0.1118,0.1398,0.1646,0.246,0.2832,0.2216,50
0.0777,0.0992,0.1028,0.2032,0.2306,0.177,50
0.09965,0.1119,0.1107,0.2189,0.2358,0.1902,50
0.0778,0.0891,0.0953,0.1246,0.1208,0.1054,50
0.0535,0.0595,0.0604,0.081,0.1352,0.1286,50
0.1078,0.1356,0.1414,0.207,0.2036,0.1675,50
0.0806,0.1,0.1074,0.1777,0.18125,0.1527,50
0.0854,0.105,0.1154,0.2376,0.2377,0.196,50
0.1146,0.1247,0.1355,0.1795,0.20615,0.1817,50
0.0903,0.1061,0.1103,0.1572,0.1758,0.13455,50
0.181,0.1556,0.1552,0.2776,0.2564,0.2348,50
0.125,0.143,0.1502,0.1756,0.1836,0.1872,50
0.0877,0.099,0.1042,0.1314,0.1737,0.1513,50
0.0785,0.0921,0.0959,0.1642,0.1925,0.1535,50
0.08925,0.1111,0.1209,0.1865,0.2222,0.1972,50
0.0878,0.106,0.0998,0.2584,0.2441,0.187,50
0.1054,0.115,0.118,0.1936,0.2138,0.1806,50
0.0933,0.1092,0.1158,0.167,0.2019,0.1689,50
0.0941,0.1156,0.123,0.1876,0.2037,0.1722,50
0.0988,0.118,0.1246,0.1612,0.209,0.1961,50
0.1155,0.1311,0.1406,0.186,0.21365,0.1857,50
0.1242,0.1416,0.1528,0.2142,0.2406,0.2144,50
0.1088,0.1192,0.1244,0.163,0.1896,0.1754,50
0.134,0.1378,0.1426,0.1938,0.1983,0.1793,50
0.1176,0.141,0.147,0.224,0.2189,0.1932,50
0.0908,0.1048,0.1152,0.1458,0.1895,0.1675,50
0.0844,0.0967,0.1029,0.122,0.135,0.10765,50
0.11,0.1343,0.157,0.2051,0.20435,0.17815,50
0.0637,0.08565,0.09885,0.1973,0.1961,0.12195,50
0.1266,0.1418,0.1395,0.2358,0.22745,0.195,50
0.1394,0.156,0.1808,0.198,0.2134,0.2203,50
0.0954,0.1154,0.1192,0.231,0.2439,0.2031,50
0.122,0.1228,0.117,0.1217,0.07975,0.06525,50
0.0613,0.0847,0.0886,0.2168,0.2083,0.1756,50
0.07065,0.09495,0.0905,0.2262,0.18745,0.14715,50
0.0744,0.0865,0.0915,0.1742,0.1714,0.1266,50
0.0872,0.0998,0.0985,0.1886,0.1941,0.1632,50
0.081,0.1022,0.1088,0.1896,0.1912,0.1661,50
0.103,0.1106,0.122,0.1466,0.1899,0.1785,50
0.1092,0.143,0.1655,0.2247,0.2562,0.23385,50
0.1322,0.1478,0.1604,0.2088,0.2105,0.1874,50
0.0755,0.0936,0.099,0.1544,0.1808,0.1578,50
0.1358,0.1528,0.1692,0.2098,0.2275,0.20815,50
0.095,0.1186,0.1324,0.197,0.204,0.179,50
0.0609,0.0786,0.0718,0.2102,0.17955,0.1142,50
0.0971,0.1157,0.1405,0.1687,0.2005,0.1847,50
0.0951,0.1245,0.1455,0.2383,0.2517,0.2021,50
0.09375,0.1061,0.1175,0.1505,0.1924,0.16255,50
0.1174,0.1354,0.1446,0.179,0.2089,0.1878,50
0.1202,0.1406,0.1564,0.1934,0.2326,0.2141,50
0.1034,0.1342,0.1504,0.227,0.2341,0.2007,50
0.123,0.1346,0.1454,0.1782,0.2065,0.1877,50
0.0975,0.1094,0.118,0.1482,0.1744,0.1613,50
0.0793,0.09935,0.10035,0.1869,0.17945,0.1582,50
0.087,0.1127,0.1254,0.2078,0.2104,0.17295,50
0.1042,0.1118,0.1198,0.175,0.1974,0.1724,50
0.08835,0.10015,0.1141,0.1579,0.20725,0.18875,50
0.0819,0.111,0.1252,0.2518,0.2836,0.1984,50
0.0955,0.1108,0.1202,0.1608,0.1924,0.1755,50
0.1254,0.141,0.1498,0.2088,0.2147,0.1966,50
0.1008,0.12,0.1292,0.1764,0.2069,0.1845,50
0.1288,0.1372,0.1508,0.176,0.1654,0.1532,50
0.1056,0.1256,0.1418,0.2192,0.2546,0.2191,50
0.079,0.1002,0.1092,0.1958,0.1804,0.1456,50
0.0819,0.0849,0.0869,0.125,0.143,0.1317,50
0.0874,0.105,0.123,0.2028,0.2561,0.1811,50
0.0948,0.1208,0.1346,0.2234,0.2373,0.1966,50
0.0963,0.105,0.113,0.145,0.1965,0.1686,50
0.114,0.1296,0.1354,0.2164,0.2037,0.1703,50
0.065,0.0804,0.0821,0.1888,0.1951,0.1473,50
0.2491,0.2962,0.3544,0.3484,0.31635,0.29965,50
0.0619,0.0703,0.0753,0.0991,0.0992,0.0827,50
0.0952,0.1152,0.1242,0.2021,0.22175,0.17955,50
0.0692,0.086,0.1001,0.216,0.2191,0.1666,50
0.1022,0.115,0.1172,0.1722,0.2149,0.1776,50
0.0731,0.07505,0.07695,0.08775,0.1225,0.1271,50
0.0948,0.102,0.114,0.1504,0.1883,0.1605,50
0.1076,0.1206,0.126,0.177,0.1964,0.1752,50
0.0785,0.0987,0.1136,0.1988,0.2407,0.1831,50
0.0575,0.0677,0.0727,0.1598,0.1862,0.1746,50
0.1066,0.1182,0.1272,0.1658,0.2075,0.1899,50
0.08095,0.09605,0.0951,0.1986,0.19855,0.1697,50
0.0919,0.1,0.0999,0.17,0.2034,0.1762,50
0.1056,0.1193,0.1224,0.1814,0.19985,0.1734,50
0.0981,0.1124,0.119,0.1692,0.2069,0.182,50
0.0676,0.0946,0.0979,0.201,0.2032,0.147,50
0.096,0.1208,0.1292,0.1952,0.223,0.19375,50
0.1116,0.1504,0.1936,0.2244,0.2498,0.2435,50
0.1232,0.145,0.1678,0.2084,0.2336,0.1979,50
0.0628,0.0897,0.0951,0.229,0.2322,0.1929,50
0.1178,0.1346,0.1462,0.1936,0.2187,0.1985,50
0.0775,0.0865,0.0861,0.1842,0.1629,0.1162,50
0.0764,0.0984,0.0954,0.203,0.1962,0.1541,50
0.1076,0.1222,0.131,0.224,0.2118,0.1798,50
0.1102,0.1278,0.134,0.1786,0.1954,0.1801,50
0.1166,0.13,0.1376,0.172,0.2159,0.1946,50
0.135,0.1552,0.1724,0.2056,0.26,0.2497,50
0.1358,0.1642,0.1796,0.2358,0.269,0.2425,50
0.111,0.1324,0.142,0.2352,0.23,0.2007,50
0.1061,0.1206,0.136,0.17,0.23345,0.21775,50
0.073,0.0954,0.1074,0.2115,0.226,0.17745,50
0.1153,0.144,0.1562,0.2152,0.21965,0.18715,50
0.10085,0.1136,0.1225,0.1665,0.19615,0.1829,50
0.09775,0.1145,0.1258,0.1652,0.2077,0.186,50
0.0818,0.106,0.1228,0.219,0.2374,0.1953,50
0.1188,0.1302,0.1482,0.2348,0.2049,0.1789,50
0.0678,0.0749,0.0794,0.0753,0.0669,0.0706,50
0.1534,0.1678,0.18,0.2014,0.2237,0.1933,50
0.06555,0.0823,0.08935,0.1784,0.1661,0.12815,50
0.1368,0.1648,0.1756,0.2518,0.2325,0.18375,50
0.0764,0.0899,0.0896,0.1504,0.1541,0.1096,50
0.1088,0.132,0.1432,0.2246,0.2269,0.1792,50
0.0918,0.111,0.1218,0.2194,0.2384,0.1734,50
0.1082,0.1351,0.1507,0.2284,0.2464,0.21115,50
0.1272,0.146,0.1532,0.2078,0.2091,0.1736,50
0.09205,0.1146,0.135,0.2247,0.2498,0.2116,50
0.0866,0.1023,0.1098,0.21,0.218,0.1819,50
0.0623,0.0805,0.0826,0.2078,0.1692,0.108,50
0.0776,0.08465,0.1048,0.1022,0.1173,0.1162,50
0.08265,0.0979,0.09735,0.1386,0.20155,0.19615,50
0.0842,0.109,0.1116,0.2118,0.2118,0.1723,50
0.09745,0.1279,0.1498,0.2085,0.2609,0.22335,50
0.1152,0.1336,0.1438,0.1802,0.2033,0.1797,50
0.1063,0.1253,0.1172,0.1791,0.20795,0.1693,50
0.0841,0.1102,0.1196,0.2314,0.2245,0.1766,50
0.0892,0.1158,0.1242,0.1758,0.2053,0.1775,50
0.0831,0.1041,0.1161,0.193,0.21485,0.17475,50
0.1474,0.1382,0.1356,0.2742,0.2461,0.1968,50
0.10375,0.1318,0.1533,0.2153,0.25375,0.1917,50
0.103,0.1294,0.1292,0.2344,0.2001,0.1751,50
0.1088,0.1326,0.1376,0.2074,0.2056,0.1663,50
0.1118,0.1244,0.1388,0.179,0.2114,0.1934,50
0.0916,0.1164,0.1224,0.2258,0.2358,0.1889,50
0.08265,0.08655,0.1013,0.1167,0.15015,0.14915,50
0.10105,0.1111,0.1147,0.1686,0.2154,0.17875,50
0.1084,0.1212,0.1284,0.2088,0.2315,0.2012,50
0.1078,0.1202,0.128,0.1572,0.2066,0.1866,50
0.0951,0.1128,0.1206,0.2187,0.2458,0.21115,50
0.1216,0.15,0.1772,0.2078,0.264,0.2398,50
0.0819,0.101,0.1162,0.2044,0.2107,0.1689,50
0.126,0.145,0.1538,0.1944,0.1999,0.174,50
0.0787,0.1036,0.114,0.1804,0.2057,0.1742,50
0.0969,0.1114,0.1194,0.1591,0.2084,0.1875,50
0.1024,0.125,0.133,0.1894,0.2169,0.1961,50
0.10135,0.1166,0.1278,0.1735,0.2069,0.1953,50
0.1043,0.1245,0.1294,0.2082,0.2217,0.19235,50
0.10265,0.1224,0.1337,0.1919,0.23795,0.21085,50
0.075,0.098,0.1096,0.2316,0.24,0.1975,50
0.0956,0.1161,0.1214,0.2472,0.26095,0.2028,50
0.1123,0.1297,0.1331,0.1708,0.18185,0.1587,50
0.093,0.1046,0.1245,0.1634,0.2059,0.18405,50
0.0989,0.1156,0.1274,0.1394,0.1863,0.175,50
0.1214,0.1394,0.1514,0.1944,0.218,0.1989,50
0.077,0.09715,0.09825,0.2251,0.18805,0.1546,50
0.0754,0.1022,0.1218,0.2102,0.2382,0.2008,50
0.1007,0.1284,0.145,0.1826,0.2024,0.1795,50
0.119,0.1445,0.1598,0.2082,0.2463,0.23,50
0.0839,0.0901,0.0886,0.1892,0.1774,0.1459,50
0.1093,0.118,0.118,0.1707,0.19965,0.1697,50
0.085,0.1012,0.0953,0.217,0.2109,0.163,50
0.0783,0.0927,0.124,0.1472,0.252,0.2341,50
0.0791,0.0986,0.1142,0.2032,0.1914,0.1558,50
0.1108,0.125,0.1362,0.1632,0.192,0.1718,50
0.0893,0.104,0.1138,0.1882,0.1926,0.1609,50
0.1502,0.1674,0.1662,0.298,0.28,0.2305,50
0.06545,0.08085,0.0777,0.1483,0.1361,0.09865,50
0.0709,0.0939,0.1094,0.2075,0.2081,0.1632,50
0.0922,0.1086,0.1196,0.1372,0.135,0.1342,50
0.1164,0.13,0.144,0.186,0.1986,0.1836,50
0.1122,0.1144,0.106,0.1852,0.1949,0.1765,50
0.116,0.1268,0.1376,0.1766,0.2069,0.1889,50
0.086,0.095,0.0958,0.1968,0.2206,0.1785,50
0.0855,0.1058,0.11,0.1742,0.1519,0.1269,50
0.1053,0.1265,0.1406,0.186,0.1849,0.17045,50
0.1406,0.1556,0.1648,0.1972,0.208,0.188,50
0.0594,0.07735,0.085,0.1527,0.17375,0.12325,50
0.1145,0.1415,0.1736,0.1981,0.29115,0.26575,50
0.113,0.1148,0.1224,0.1502,0.126,0.0958,50
0.125,0.1256,0.1312,0.1666,0.2249,0.2155,50
0.107,0.1262,0.1302,0.1654,0.1991,0.1792,50
0.096,0.0976,0.0931,0.1942,0.2216,0.2095,50
0.0861,0.1046,0.1204,0.1682,0.2083,0.1702,50
0.1187,0.1389,0.1433,0.1812,0.1543,0.1427,50
0.093,0.1102,0.126,0.1834,0.2134,0.1897,50
0.1166,0.1318,0.1406,0.2054,0.2127,0.1746,50
0.1154,0.1324,0.1432,0.191,0.217,0.1903,50
0.0971,0.1086,0.1102,0.1508,0.1928,0.1642,50
0.1082,0.1258,0.1356,0.1746,0.2107,0.1929,50
0.0709,0.089,0.0932,0.1764,0.2073,0.1703,50
0.1146,0.1306,0.1352,0.1662,0.2143,0.1924,50
0.0675,0.0856,0.0819,0.2202,0.1935,0.1551,50
0.109,0.1224,0.1284,0.1394,0.1395,0.1253,50
0.05995,0.05965,0.06285,0.0746,0.10935,0.1178,50
0.12,0.1396,0.1491,0.1897,0.24325,0.2237,50
0.0604,0.084,0.0781,0.2592,0.2257,0.168,50
0.0905,0.1132,0.1066,0.2036,0.2166,0.172,50
0.1054,0.1248,0.1336,0.2116,0.1962,0.1659,50
0.0914,0.105,0.1052,0.1604,0.1575,0.1262,50
0.0675,0.0821,0.0756,0.199,0.1678,0.138,50
0.0977,0.1214,0.1404,0.2048,0.2235,0.18,50
0.11,0.123,0.126,0.201,0.2001,0.1827,50
0.1081,0.1299,0.1487,0.2123,0.2341,0.2098,50
0.1598,0.1852,0.197,0.2364,0.2451,0.2066,50
0.0946,0.1232,0.1474,0.2554,0.2867,0.2465,50
0.0816,0.09855,0.1206,0.1633,0.20215,0.16895,50
0.0716,0.0837,0.0881,0.1644,0.1564,0.1136,50
0.0986,0.1111,0.1224,0.1422,0.18665,0.17155,50
0.0797,0.0928,0.0965,0.2024,0.2017,0.1573,50
0.1064,0.1174,0.1174,0.175,0.1732,0.1503,50
0.0711,0.0879,0.0973,0.2158,0.2226,0.1798,50
0.10055,0.1138,0.119,0.1541,0.20325,0.18485,50
0.07655,0.0983,0.0963,0.2189,0.19715,0.1471,50
0.0901,0.1086,0.1102,0.1678,0.201,0.1744,50
0.10265,0.1235,0.1367,0.2104,0.1988,0.1646,50
0.0897,0.1013,0.1122,0.133,0.1861,0.1715,50
0.0872,0.1081,0.1191,0.2029,0.23505,0.19635,50
0.1026,0.1272,0.1466,0.1684,0.1878,0.1662,50
0.09415,0.1042,0.1103,0.1673,0.19555,0.17365,50
0.2018,0.1898,0.175,0.2836,0.3206,0.3204,50
0.0821,0.0952,0.103,0.1432,0.1784,0.1648,50
0.0891,0.0993,0.1096,0.1178,0.1414,0.1346,50
0.0963,0.1126,0.1324,0.1808,0.1972,0.1691,50
0.1172,0.1204,0.1304,0.1556,0.189,0.1812,50
0.07535,0.0985,0.1102,0.2012,0.22895,0.1746,50
0.0777,0.1001,0.1072,0.1968,0.2187,0.1883,50
0.0688,0.0836,0.0764,0.151,0.1418,0.1113,50
0.1388,0.157,0.1802,0.249,0.3398,0.2989,50
0.08215,0.09895,0.1091,0.1607,0.1683,0.13745,50
0.0963,0.1098,0.1256,0.1556,0.1654,0.1485,50
0.205,0.2404,0.2584,0.2708,0.3447,0.3461,50
0.1176,0.1338,0.1446,0.1886,0.2282,0.207,50
0.0966,0.1159,0.1247,0.2081,0.21305,0.1632,50
0.0988,0.121,0.1188,0.1952,0.1931,0.1496,50
0.0801,0.1036,0.1155,0.1792,0.19445,0.1536,50
0.1222,0.1395,0.151,0.1985,0.2229,0.1966,50
0.0813,0.0977,0.093,0.187,0.1714,0.132,50
0.0738,0.0984,0.0991,0.2578,0.2295,0.1759,50
0.1042,0.1266,0.1296,0.196,0.206,0.1722,50
0.09255,0.1167,0.1419,0.2081,0.227,0.18635,50
0.08525,0.1099,0.1139,0.2423,0.23355,0.19995,50
0.0498,0.0479,0.0511,0.0597,0.0972,0.1098,50
0.1102,0.1332,0.1516,0.2014,0.2388,0.2171,50
0.0951,0.1096,0.1168,0.1796,0.1753,0.1462,50
0.076,0.0872,0.0909,0.188,0.2007,0.1479,50
0.0855,0.1104,0.1158,0.2402,0.2412,0.1847,50
0.1296,0.1508,0.1652,0.196,0.2393,0.223,50
